ra,dec,class,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroRad_r,extinction_r
203.470566157733,1.70697101666184,Galaxy,21.40342,20.18958,19.35834,18.89907,18.39451,19.73224,18.32536,17.47215,17.15556,16.83955,5.101025,0.0636389
203.483417492064,0.20811210309801,Quasar,18.13278,17.28469,17.08997,17.21454,17.01049,18.16366,17.32807,17.14301,17.23555,17.08128,1.158564,0.07848313
205.901361331801,1.68608105206462,Galaxy,23.23056,21.89034,20.19007,19.51725,19.04838,21.93886,21.23658,19.62307,18.93914,18.60133,2.885288,0.07918052
206.236508451864,0.631946894251048,Galaxy,23.38884,22.48481,20.82439,20.01063,19.61838,21.77051,21.61362,20.13968,19.39392,18.78012,2.619061,0.08386027
206.242145761294,0.179118683506895,Galaxy,22.18243,20.52767,19.22902,18.657,18.35039,20.8963,19.33129,18.05753,17.55649,17.25473,3.149601,0.07672377
202.724072580602,0.938029333144477,Galaxy,19.75482,18.85249,18.58033,18.47313,18.21231,18.55891,17.47995,16.98585,16.73113,16.62846,7.293607,0.07754903
202.729169978153,1.14653445324465,Galaxy,23.17451,21.36674,19.54363,18.84796,18.43482,22.42344,20.45474,18.3727,17.73162,17.7855,5.136886,0.07942238
203.818946296407,0.457153430659323,Star,17.7688,16.8111,16.60403,16.49661,16.4984,17.79888,16.86586,16.64249,16.55731,16.55582,1.318511,0.06463998
205.672405631396,0.894578427626564,Star,19.40316,18.46256,18.3236,18.26702,18.26497,19.40819,18.52949,18.36733,18.32257,18.33717,1.538629,0.07706551
205.697742011614,0.404926888438593,Galaxy,20.15606,19.22103,18.64727,18.35583,18.09236,18.02365,16.99289,16.60188,16.29517,16.17759,6.423061,0.08642679
202.801259016031,1.14189184748985,Galaxy,20.26436,18.33161,17.4628,16.89182,16.39315,19.00854,17.22612,16.34621,15.87912,15.54734,4.29903,0.0762119
202.823870420361,0.34904493784608,Galaxy,24.42755,22.40969,20.73108,19.79538,19.33616,21.47817,21.36905,19.50969,18.92471,19.74787,5.140473,0.0664428
202.832234467177,1.33183281438075,Galaxy,22.57515,19.80998,18.5758,18.11918,17.57941,20.38485,18.84391,17.44156,16.94788,16.62052,3.672406,0.07973709
206.575751600694,1.39120256376298,Galaxy,22.4667,21.10712,19.47944,18.92931,18.52742,21.87415,20.31136,18.44284,17.90743,17.53395,4.106916,0.07794208
203.382839938931,0.310123256109281,Star,17.1788,16.17181,16.04564,15.99367,16.03718,17.21474,16.21664,16.07436,16.04543,16.07377,1.196398,0.0702297
203.601682120877,0.995243078497293,Galaxy,24.37713,21.95288,20.22593,19.49761,19.05448,25.92204,21.65967,19.44157,18.74582,18.36528,3.341161,0.0599019
203.605346229788,1.00499491414265,Galaxy,22.39197,20.325,18.97438,18.39409,18.05954,22.8216,19.05174,17.70199,17.21684,16.79779,5.51789,0.06021468
204.42963570315,1.39763166378623,Quasar,19.6728,19.23774,19.06139,18.95354,18.79761,19.75703,19.23071,19.11112,19.03788,18.92317,1.24401,0.06752556
204.449472812947,0.671838373470452,Galaxy,24.77439,22.57839,20.6791,19.92985,19.47769,23.99991,21.61046,20.00336,19.2322,18.97371,3.101981,0.07303112
205.189740873799,1.10571780763163,Galaxy,23.42194,21.01403,19.54879,18.9478,18.50721,21.40464,19.41776,17.96142,17.50588,17.19816,7.544025,0.07684392
205.2022554123,0.312537837857445,Galaxy,23.96185,21.43643,19.78669,19.2789,18.79766,24.03441,20.62042,18.94621,18.3209,17.95306,2.820131,0.07825347
206.291308829803,0.0652739971369253,Galaxy,23.91499,21.57512,19.83411,19.24449,18.93842,24.6311,20.28887,18.50524,17.93901,17.59213,4.593136,0.07021127
206.901612722311,1.14421783208936,Galaxy,21.61623,19.40681,18.39747,17.82909,17.40145,20.36386,18.18671,17.07691,16.61479,16.37168,5.116632,0.07220519
202.52132342614,1.39247643360793,Galaxy,21.17929,19.41403,18.64189,18.33604,17.89215,20.31916,18.6062,17.71721,17.31057,17.08496,2.908487,0.07659135
202.624753745672,1.35073816239666,Galaxy,20.24982,18.51312,17.73583,17.30579,16.77143,19.962,17.94905,16.93755,16.43288,16.10865,2.261831,0.08094928
202.647196988392,0.965986667093416,Star,17.97334,16.49283,15.96107,15.75588,15.65716,18.0013,16.54447,15.99348,15.7947,15.69806,1.382747,0.07394529
202.647229414815,0.964003809918191,Star,21.71888,19.25906,18.03098,17.52332,17.27349,21.96408,19.33613,18.07214,17.57093,17.3583,1.391819,0.0739767
202.657182194126,0.48355774082154,Galaxy,20.98123,19.4488,19.39545,19.70614,20.07009,21.0859,19.50753,19.43063,19.69877,20.22281,1.271487,0.06828772
205.13285677194,0.242516581677671,Galaxy,22.9094,22.49507,20.85465,20.31221,19.79289,22.50541,21.64414,19.9171,19.48685,18.66577,5.453454,0.08207771
205.063575068258,0.000759257966237547,Quasar,20.12776,20.02597,19.65741,19.63824,19.69814,20.32017,20.09663,19.69037,19.80329,19.42795,1.309522,0.08171862
205.819095751465,0.622768616928672,Quasar,20.33306,20.09271,19.7371,19.58533,19.54564,20.36009,20.09351,19.74494,19.63959,19.688,1.274551,0.09183259
206.065296327275,1.91217563294621,Star,21.50474,20.28541,20.13443,20.16509,20.11853,21.61317,20.29223,20.10674,20.26886,20.19244,1.237405,0.07517911
204.082393913079,0.220385156305591,Star,19.98387,19.13996,18.86432,18.764,18.68371,20.05392,19.17732,18.9096,18.82048,18.84553,1.213865,0.0698238
204.10666781905,1.06872149801968,Galaxy,21.14515,19.44795,18.54415,18.07487,17.68891,18.64785,17.1247,16.36947,15.98775,15.74875,8.025205,0.07174286
205.009466870232,0.0453562224696416,Galaxy,21.98476,20.37657,19.41606,19.04203,18.62519,20.0208,18.61226,17.77724,17.39697,17.0701,5.35594,0.08250128
205.033155393249,1.85960432478666,Galaxy,24.20722,22.16111,20.38882,19.64578,19.30709,24.85396,21.4975,19.47227,18.85772,18.95037,4.168761,0.06984353
204.77439925144,0.373710192482741,Galaxy,21.97968,19.92903,18.87861,18.51205,18.11837,21.5377,18.86327,17.75904,17.26763,16.94101,4.652973,0.07856693
204.780261394575,0.692020622225009,Quasar,21.21965,20.60354,20.63654,20.51621,20.2256,21.31528,20.62181,20.61059,20.62986,20.24749,1.529447,0.07154194
204.787308748184,1.94053907048807,Galaxy,20.92365,19.37375,18.5112,17.98793,17.53665,19.98904,18.25199,17.30944,16.85069,16.44511,3.485454,0.06577396
206.473440017077,0.995307090597317,Galaxy,24.90963,22.34084,20.66816,19.80486,19.35578,25.36603,21.68006,20.11795,19.31202,18.87092,2.149021,0.07824878
206.476917867777,1.99019674261527,Quasar,21.6966,20.94804,20.96881,20.90848,20.51156,22.15212,20.99957,21.13111,20.92244,21.73113,0.9638187,0.07912677
204.377170183422,0.0078646548811029,Galaxy,22.77382,20.84553,19.23559,18.83375,18.56695,21.08405,19.83352,18.31731,17.78163,17.49456,3.693417,0.07020182
204.396112511159,1.78612464825052,Galaxy,23.45515,22.52166,20.83484,19.92394,19.30442,24.60313,22.77486,20.21613,19.19855,18.47896,3.160278,0.07528842
205.744621813494,0.209009908373064,Galaxy,22.19884,20.67768,19.69492,19.29058,19.09023,21.4097,20.02975,19.01136,18.60816,18.3296,2.563486,0.0777537
205.981757410608,0.292388396099324,Galaxy,24.9268,22.77137,20.94087,20.32236,20.00709,24.5952,22.65881,20.24078,19.63204,19.40225,3.156062,0.07895444
202.10759329878,1.43547962416285,Galaxy,20.51676,18.60353,17.80592,17.41574,16.99454,19.06998,17.2274,16.3146,15.89681,15.62074,5.614022,0.08252712
202.1101543206,0.51058005142717,Galaxy,21.08448,19.44028,18.48927,18.0107,17.69373,19.56591,18.12654,17.26291,16.88708,16.61173,4.726632,0.07935623
202.115223733195,0.013010231380013,Galaxy,21.55963,19.9481,18.89335,18.43023,18.14174,19.76976,18.34177,17.46906,17.03847,16.80033,5.188642,0.07128988
202.994946249968,0.689914386905942,Galaxy,21.45884,20.27812,19.22213,18.85087,18.49488,19.48068,18.19368,17.38241,17.0635,16.70842,5.776507,0.07066723
202.999302418476,1.9011421774445,Galaxy,19.78321,19.12983,18.91178,18.42406,17.67929,16.99138,15.63221,14.86493,14.4719,14.20718,23.96862,0.06514663
203.003595064367,0.36074238419557,Galaxy,22.98292,21.02794,19.72264,19.04955,18.61024,23.25169,19.86552,18.49752,17.93147,17.58611,3.825591,0.06297839
203.032111964935,1.19242250537172,Galaxy,23.25727,21.93402,20.28397,19.53332,19.08228,22.03366,21.07999,19.49415,18.84794,18.39513,3.161299,0.07860532
203.319090696801,1.61904675350976,Galaxy,21.19021,19.53003,18.89894,18.69366,18.13415,18.32817,17.19243,16.52309,16.22518,16.00994,9.774142,0.06579308
204.970509322902,0.840016847259165,Galaxy,19.67538,18.11155,17.34591,16.78488,16.39217,15.47445,13.89742,13.20091,12.78613,12.47134,17.52637,0.07595591
202.280741790015,0.360363321486275,Star,20.02169,19.16748,18.82362,18.70845,18.68216,20.02366,19.19683,18.86824,18.75076,18.69444,1.115312,0.07465144
202.341980450049,1.37912152331824,Galaxy,23.46976,21.49961,19.85204,19.22374,18.77395,24.47227,20.57884,18.85701,18.17907,17.75292,2.923919,0.07545023
202.347207411051,0.171420044062504,Quasar,21.68592,20.41527,20.17416,20.07099,20.20951,21.7109,20.49579,20.20425,20.14678,20.23122,1.280886,0.07353444
203.337052693524,1.51687011328054,Star,23.42372,21.29504,19.9236,18.62978,17.96394,23.99397,21.50697,20.02488,18.67466,18.00291,1.079411,0.06779867
203.360599263892,1.44737120094481,Galaxy,21.04997,19.81701,19.37317,19.08661,18.55371,18.84846,17.82601,17.18953,16.81632,16.64986,6.160932,0.06887631
204.761122417092,0.0196282423974558,Galaxy,21.94778,20.55225,19.96805,19.84421,19.47232,19.3965,18.19867,17.66554,17.41936,17.21079,5.487198,0.06890243
205.268382957347,1.22298548932939,Star,18.00356,16.47908,15.88621,15.63408,15.64312,17.88879,16.31513,15.68622,15.42454,15.4048,1.473918,0.07586532
205.567417000568,1.92186466481294,Quasar,19.46272,19.19111,18.7437,18.52536,18.12144,18.97326,18.55471,17.90684,17.69124,17.35161,4.575902,0.07365283
205.498584790562,1.48414661549675,Galaxy,21.44093,19.66574,18.4177,17.98686,17.62113,20.61547,18.48585,17.31875,16.84828,16.6421,4.772812,0.07404249
206.240334125374,0.266743252639089,Galaxy,20.62346,18.74694,17.93924,17.44856,17.11905,19.34008,17.44717,16.5283,16.0988,15.75889,5.748404,0.08001471
206.736610576873,0.950596397811894,Galaxy,25.27848,22.759,20.87519,20.07213,19.68782,24.56158,23.00372,19.93167,18.84048,18.65936,4.825647,0.07904641
202.736421530358,1.09331817055448,Galaxy,19.90337,18.59442,18.06776,17.54152,17.25271,18.78603,17.60814,17.05386,16.70177,16.52244,3.216285,0.0806452
202.746581608559,1.00854795899265,Quasar,21.59837,20.81904,20.64207,20.60786,20.39093,21.52754,20.72968,20.4952,20.40911,20.66335,1.722355,0.07878231
202.752555805618,0.675989085713656,Star,19.27029,18.99099,19.28764,19.52323,19.84841,19.21175,18.99782,19.28549,19.48643,19.75489,1.408041,0.07514456
204.492486937499,0.476980700668242,Galaxy,20.25048,19.19287,18.53196,18.18228,17.97613,19.58027,18.44236,17.82189,17.39691,17.19324,2.873135,0.07047267
205.606188136771,1.43619232106763,Galaxy,23.46716,21.5545,19.86288,19.27869,18.82189,21.5408,20.78856,19.14643,18.55291,18.10641,2.693892,0.07693307
205.622095072555,0.443441581867597,Galaxy,24.67465,22.50832,20.96715,19.98245,19.62773,23.81787,22.49722,20.32114,19.47948,19.25837,2.536418,0.08575757
205.629684048143,0.36216556255157,Galaxy,22.03668,20.31123,18.84838,18.40489,18.00771,21.55422,18.49261,17.04462,16.50139,16.23288,9.285175,0.08208492
206.540294144312,0.163124536578404,Galaxy,20.9803,19.27105,18.55623,18.17742,17.90904,20.16099,18.34896,17.66538,17.26888,16.93517,2.563616,0.07565072
202.77619045957,0.895881763934886,Galaxy,25.02225,22.191,20.35628,19.47481,18.94145,22.56732,21.12847,19.00535,18.12589,18.14148,6.58013,0.07964755
202.848467767044,0.459289045105072,Galaxy,21.47535,19.47725,18.56548,18.21347,17.80592,20.0308,18.44916,17.51292,17.05674,16.80568,4.141446,0.06676477
206.596540245111,0.431763083783277,Galaxy,25.51574,22.64799,20.9214,20.04111,19.59907,22.85537,22.04102,20.02239,19.57847,19.20439,3.25278,0.07629678
206.60030972983,1.5787534010604,Galaxy,20.15575,19.32118,19.11647,18.86431,18.63577,18.52736,17.39482,17.02991,16.87072,16.69472,5.414282,0.07576653
203.390937702965,0.709901394328195,Galaxy,24.05995,22.16123,20.62816,19.79729,19.31949,21.90086,21.41673,19.98429,19.06465,18.54794,2.604026,0.07247915
203.409818927526,1.5134301670434,Star,17.09512,16.17208,15.85838,15.74059,15.71126,17.16657,16.19934,15.90263,15.79025,15.78651,1.094655,0.06546625
203.506788346581,1.71275763951577,Galaxy,23.65009,21.61976,20.16495,19.38256,18.88626,24.6574,20.89541,19.29355,18.4829,17.92158,2.888294,0.06730594
203.510829356358,1.21649777298777,Galaxy,21.63408,20.19216,18.73196,18.15361,17.68545,20.28139,19.12573,17.61148,17.13515,16.75383,3.665018,0.06875969
202.641900196868,1.71975673992774,Galaxy,21.09332,18.91884,18.22808,17.82319,17.42769,19.69879,17.53463,16.66859,15.93782,15.8917,5.094038,0.06473077
205.13513472494,1.66265806027722,Galaxy,24.69411,22.40369,20.73624,19.88007,19.37832,21.40537,21.91751,19.96535,19.10271,18.59762,3.001177,0.06827842
205.042150249999,0.552370794736771,Star,17.3261,16.41996,16.10284,15.99887,15.95143,17.39353,16.45205,16.15556,16.05132,16.02509,1.16256,0.08249361
205.063992165007,0.696959793983204,Quasar,20.76064,19.84848,19.91743,19.79502,19.54596,20.7563,19.85474,19.91519,19.74208,19.34585,1.393163,0.08041608
205.835026282344,1.14391777801107,Galaxy,20.16535,18.2798,17.4964,17.07239,16.83922,18.8356,16.98088,16.15838,15.76085,15.46647,5.583756,0.07687171
205.844875686811,1.09176992061116,Galaxy,19.86853,18.03041,17.22284,16.83451,16.59908,18.8161,16.94914,16.10154,15.70272,15.42154,3.96587,0.08053292
204.083845461482,1.39834741182057,Galaxy,20.57712,19.68546,19.40668,19.10412,18.66595,18.4687,17.46026,17.11361,16.84837,16.89158,6.865918,0.06834452
204.132773686842,0.995624330691011,Star,18.07238,17.13906,16.87974,16.8332,16.79479,18.07048,17.15062,16.92706,16.84161,16.80893,1.479946,0.0678075
204.179216697375,0.70593786680166,Star,21.62021,19.27612,17.85095,17.00561,16.5823,21.57278,19.07337,17.58353,16.77546,16.33155,1.731083,0.07121636
202.488362229983,1.33359040706764,Galaxy,24.48873,21.45844,19.79053,19.21158,18.75343,21.60764,20.67391,18.76032,18.25728,17.8535,3.788074,0.07717498
202.565760242913,1.8554880592242,Galaxy,21.23638,19.49274,18.61886,18.32818,17.8094,19.69783,18.00154,17.10456,16.64165,16.35644,4.697212,0.06973079
204.997537070626,0.300021288149655,Galaxy,20.97203,19.0257,18.00719,17.72046,17.32833,19.49008,17.82594,16.91984,16.50208,16.1438,6.846533,0.08390963
205.010103578356,1.60893457936884,Star,20.60336,19.92092,19.66653,19.70953,19.44463,20.71366,19.95481,19.70898,19.71076,19.44516,1.134232,0.07264046
204.400458677122,0.230805093706351,Galaxy,21.60303,19.45537,18.33537,17.84846,17.48559,19.54947,17.90733,16.74974,16.28884,16.08421,7.211051,0.07561085
205.722152093819,0.0728618361371611,Galaxy,23.78941,21.89668,20.25027,19.61288,19.16025,19.7261,20.68907,18.90305,18.32691,17.84327,4.573889,0.0749997
205.737483151388,0.951298751726526,Galaxy,19.89701,18.05207,17.19667,16.83407,16.63782,18.89092,17.06886,16.24148,15.86466,15.57227,4.580813,0.07740132
205.74469912796,1.99226588377398,Galaxy,22.13564,20.33908,18.97689,18.48485,17.98365,20.17983,18.95504,17.62468,17.13449,16.74494,5.874818,0.06529828
205.746017933642,0.866040293182206,Quasar,17.72091,17.68057,17.51494,17.53435,17.55715,17.79412,17.70739,17.56778,17.60005,17.60127,1.542427,0.07926039
205.99210342731,0.205891326707652,Star,19.40347,18.45939,18.23376,18.11812,18.09739,19.44456,18.50433,18.27256,18.1671,18.12377,1.16277,0.07669757
202.12288633122,0.351034480801738,Star,20.13082,19.12917,19.01504,18.94725,18.99312,20.20482,19.18755,19.0648,18.98608,19.22394,1.083663,0.07923816
202.175118952171,1.13111758229842,Galaxy,23.54377,22.54248,20.78288,19.95802,19.38356,23.61654,22.03203,20.18706,19.30309,18.70607,2.559616,0.07753885
203.013136595417,0.823382394676257,Galaxy,21.89226,20.27884,19.0974,18.57327,18.24723,19.97286,18.63823,17.68573,17.2542,16.96323,6.047215,0.07380576
203.028092148222,0.517329814371064,Galaxy,20.22979,18.93005,18.6314,18.35999,17.82508,18.05276,16.87891,16.34615,16.0237,15.78739,5.72318,0.06939944
203.032378378107,1.26916672176348,Quasar,19.08024,18.71015,18.57169,18.58946,18.6733,19.1579,18.73108,18.60819,18.66391,18.78188,1.158542,0.07549319
203.296596431161,1.85162115618979,Galaxy,21.39712,20.49364,20.29907,20.01231,19.59007,19.20935,18.15726,17.67945,17.40486,17.16476,6.831787,0.0664853
204.882589359169,0.694904337804292,Galaxy,21.07621,19.5337,18.69708,18.23789,18.03459,20.04601,18.43071,17.61412,17.20395,16.83771,3.976354,0.07507996
204.903837950177,1.56892830817399,Quasar,21.49046,20.84398,20.78552,20.58101,20.1095,21.48739,20.83229,20.8016,20.49796,20.28628,1.17778,0.06549913
202.30152330061,1.87434377081102,Star,21.14001,19.37499,18.69316,18.59392,19.01135,21.01479,19.98894,18.6727,18.55272,19.12673,1.183038,0.076126
202.336908693407,1.20920486328267,Galaxy,21.83675,20.27457,19.57747,18.99263,18.49444,19.81301,18.1872,17.55979,17.12395,17.00236,6.842067,0.07225207
202.375452816479,0.662022812247828,Galaxy,21.68862,19.56958,18.2467,17.74931,17.33699,20.19529,18.13251,16.767,16.2351,15.93637,6.780582,0.08059254
205.312312916555,1.15189535318609,Quasar,19.33103,18.83609,18.79253,18.76501,18.50741,19.36946,18.87152,18.81691,18.80414,18.47742,1.226352,0.08382615
205.504836968155,1.88414501818671,Galaxy,20.15705,18.82425,18.3532,18.03483,17.74508,18.87394,17.45295,16.81533,16.48667,16.26794,4.869486,0.07923914
205.515379462439,1.52846349265442,Galaxy,21.17218,20.03599,19.42312,19.19121,18.92126,18.33188,16.98923,16.58201,16.33253,16.4239,11.89316,0.07273255
205.518224577189,1.94097728339025,Galaxy,20.48223,18.53078,17.6697,17.23751,16.87209,18.85351,17.1022,16.19843,15.81498,15.49553,6.147784,0.07401666
203.485097356523,0.0217649875533952,Galaxy,20.90968,19.61466,18.98671,18.41405,18.05555,19.80854,18.44044,17.63605,17.20036,17.05367,3.61161,0.08404841
206.220459804814,0.0889611164299372,Quasar,18.4247,18.20434,17.86035,17.31292,17.28475,17.93449,17.02732,16.37938,15.92813,15.69069,6.191164,0.07175115
206.227054048581,1.31810161072018,Galaxy,25.8755,21.53653,19.92294,19.2948,18.81366,20.50512,20.23433,18.88168,18.21421,17.65314,4.94403,0.08121059
202.761337494688,1.92658927090917,Galaxy,20.40705,19.00741,18.39036,18.04074,17.62301,19.29074,17.83328,17.05113,16.69099,16.40249,4.006739,0.06934842
203.797326067966,0.591371426866028,Galaxy,23.21289,22.65164,20.74295,20.03161,19.54973,21.08668,21.15643,19.71911,19.29755,18.7512,3.860379,0.06758457
204.480542327656,1.92497300790121,Galaxy,23.88791,20.75098,19.20687,18.70266,18.27429,21.15829,19.81234,18.29165,17.76632,17.21114,3.371171,0.07399943
205.655646435013,0.290403631711411,Galaxy,23.87112,22.53567,20.67295,20.14754,19.53634,27.09334,21.04328,19.77009,19.22392,18.33205,3.769273,0.0815498
205.6703009066,0.27999475609581,Galaxy,23.08774,22.1927,20.7784,20.18188,19.5083,20.77773,22.38205,20.27232,19.86756,19.28643,5.863025,0.08147935
206.536057525197,1.52266697071961,Galaxy,23.66526,22.25992,20.68198,19.8592,19.40347,24.3236,21.01581,19.37192,18.70495,18.11746,4.111927,0.07682143
202.781282624175,0.651925644298821,Quasar,22.99776,21.21401,20.95359,20.86607,20.85656,22.39723,21.1594,20.8964,20.93493,20.94718,1.496193,0.07406447
202.809970862108,1.52320220899998,Galaxy,21.0725,19.21296,18.47906,18.09999,17.63496,20.23997,18.47128,17.54929,17.14007,16.82482,2.814396,0.06775913
203.553499810837,1.4105784211804,Quasar,20.56233,19.98047,19.92121,19.9056,19.69501,20.43791,19.86338,19.74957,20.75624,21.85143,6.078563,0.0614683
204.44137340851,1.70764140585778,Galaxy,21.08682,19.17269,18.32224,18.00928,17.56976,20.00271,18.35665,17.46249,17.03418,16.68402,3.632757,0.07285968
204.447400666567,1.63513337639486,Galaxy,20.76147,18.7918,17.95932,17.55423,17.14156,19.97653,17.99949,17.11159,16.6781,16.2919,3.492901,0.07043118
204.451973384459,1.04775899798008,Star,20.49221,19.48342,19.0747,18.9493,18.92197,20.55899,19.49401,19.09827,19.01619,18.81595,1.333252,0.0625582
